step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
663,5118,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999923,"[{""label"": 34, ""prob"": 0.9999229907989502}, {""label"": 0, ""prob"": 2.6182720830547623e-05}, {""label"": 41, ""prob"": 1.2239814168424346e-05}, {""label"": 12, ""prob"": 7.489757990697399e-06}, {""label"": 1, ""prob"": 4.4916419028595556e-06}]",6622.99
664,4974,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999450,"[{""label"": 34, ""prob"": 0.9994496703147888}, {""label"": 41, ""prob"": 0.00016967291594482958}, {""label"": 0, ""prob"": 0.00014985840243753046}, {""label"": 12, ""prob"": 8.760725177126005e-05}, {""label"": 39, ""prob"": 1.6313231753883883e-05}]",6622.99
665,2080,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",12,0.999866,"[{""label"": 12, ""prob"": 0.9998664855957031}, {""label"": 34, ""prob"": 3.911737076123245e-05}, {""label"": 38, ""prob"": 3.896936686942354e-05}, {""label"": 41, ""prob"": 1.4824754543951713e-05}, {""label"": 1, ""prob"": 1.1160939720866736e-05}]",6622.99
666,317,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999872,"[{""label"": 34, ""prob"": 0.9998724460601807}, {""label"": 0, ""prob"": 4.446585808182135e-05}, {""label"": 41, ""prob"": 2.4114924599416554e-05}, {""label"": 1, ""prob"": 9.644943929743022e-06}, {""label"": 12, ""prob"": 7.288645520020509e-06}]",6622.99
667,364,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",12,0.998850,"[{""label"": 12, ""prob"": 0.998849630355835}, {""label"": 1, ""prob"": 0.000529461249243468}, {""label"": 34, ""prob"": 0.0001843752688728273}, {""label"": 23, ""prob"": 0.00010916707833530381}, {""label"": 0, ""prob"": 8.408653957303613e-05}]",6622.99
668,469,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",5,0.999301,"[{""label"": 5, ""prob"": 0.9993007183074951}, {""label"": 10, ""prob"": 0.0004590879543684423}, {""label"": 4, ""prob"": 3.5858294722856954e-05}, {""label"": 13, ""prob"": 2.376919837843161e-05}, {""label"": 18, ""prob"": 1.8805190848070197e-05}]",6622.99
669,4320,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999635,"[{""label"": 34, ""prob"": 0.9996353387832642}, {""label"": 0, ""prob"": 0.00010632124758558348}, {""label"": 41, ""prob"": 0.00010327705967938527}, {""label"": 38, ""prob"": 2.037582999037113e-05}, {""label"": 12, ""prob"": 2.0215373297105543e-05}]",6622.99
670,3193,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",12,0.998551,"[{""label"": 12, ""prob"": 0.9985509514808655}, {""label"": 34, ""prob"": 0.0007449754048138857}, {""label"": 41, ""prob"": 0.00029260225710459054}, {""label"": 38, ""prob"": 6.910390220582485e-05}, {""label"": 0, ""prob"": 5.214535121922381e-05}]",6622.99
671,686,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999284,"[{""label"": 34, ""prob"": 0.9992844462394714}, {""label"": 41, ""prob"": 0.0004938626079820096}, {""label"": 0, ""prob"": 5.1244947826489806e-05}, {""label"": 12, ""prob"": 3.715393177117221e-05}, {""label"": 39, ""prob"": 1.941682603501249e-05}]",6622.99
672,1279,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.999980,"[{""label"": 1, ""prob"": 0.9999803304672241}, {""label"": 0, ""prob"": 8.08568893262418e-06}, {""label"": 38, ""prob"": 1.2945455409862916e-06}, {""label"": 6, ""prob"": 1.0013400242314674e-06}, {""label"": 21, ""prob"": 8.821116921353678e-07}]",6622.99
673,4951,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",38,0.999600,"[{""label"": 38, ""prob"": 0.9996002316474915}, {""label"": 12, ""prob"": 0.0001691957440925762}, {""label"": 41, ""prob"": 8.108529436867684e-05}, {""label"": 23, ""prob"": 3.353836655151099e-05}, {""label"": 1, ""prob"": 2.8386815756675787e-05}]",6622.99
674,1183,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",12,0.999616,"[{""label"": 12, ""prob"": 0.999616265296936}, {""label"": 38, ""prob"": 0.0001989756856346503}, {""label"": 23, ""prob"": 7.185265712905675e-05}, {""label"": 34, ""prob"": 3.736935104825534e-05}, {""label"": 1, ""prob"": 1.610447361599654e-05}]",6622.99
675,4054,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999817,"[{""label"": 34, ""prob"": 0.9998171925544739}, {""label"": 41, ""prob"": 9.973770647775382e-05}, {""label"": 0, ""prob"": 2.4144103008438833e-05}, {""label"": 39, ""prob"": 8.965520464698784e-06}, {""label"": 38, ""prob"": 6.768452749383869e-06}]",6622.99
676,5791,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999749,"[{""label"": 34, ""prob"": 0.9997488856315613}, {""label"": 0, ""prob"": 9.91486303973943e-05}, {""label"": 41, ""prob"": 7.173845369834453e-05}, {""label"": 39, ""prob"": 1.2543264347186778e-05}, {""label"": 12, ""prob"": 7.24475967217586e-06}]",6622.99
677,4200,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",38,0.999755,"[{""label"": 38, ""prob"": 0.9997552037239075}, {""label"": 23, ""prob"": 4.524541873252019e-05}, {""label"": 41, ""prob"": 4.1536080971127376e-05}, {""label"": 12, ""prob"": 3.0507824703818187e-05}, {""label"": 40, ""prob"": 2.5921748601831496e-05}]",6622.99
678,822,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",3,0.999394,"[{""label"": 3, ""prob"": 0.9993940591812134}, {""label"": 24, ""prob"": 0.0004422362835612148}, {""label"": 20, ""prob"": 7.808372174622491e-05}, {""label"": 14, ""prob"": 2.1020219719503075e-05}, {""label"": 1, ""prob"": 1.6933525330387056e-05}]",6668.57
679,99,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999831,"[{""label"": 4, ""prob"": 0.999830961227417}, {""label"": 6, ""prob"": 4.809673555428162e-05}, {""label"": 9, ""prob"": 2.1221507267910056e-05}, {""label"": 7, ""prob"": 1.4220840057532769e-05}, {""label"": 12, ""prob"": 1.0533759450481739e-05}]",6668.57
680,395,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999517,"[{""label"": 4, ""prob"": 0.9995169639587402}, {""label"": 6, ""prob"": 9.188839612761512e-05}, {""label"": 9, ""prob"": 7.642053242307156e-05}, {""label"": 7, ""prob"": 3.927115903934464e-05}, {""label"": 38, ""prob"": 2.4825569198583253e-05}]",6668.57
681,587,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",3,0.997442,"[{""label"": 3, ""prob"": 0.9974417686462402}, {""label"": 24, ""prob"": 0.002413779264315963}, {""label"": 20, ""prob"": 5.418488581199199e-05}, {""label"": 1, ""prob"": 2.1316805941751227e-05}, {""label"": 14, ""prob"": 9.077276445168536e-06}]",6668.57
682,1982,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999461,"[{""label"": 4, ""prob"": 0.9994609951972961}, {""label"": 6, ""prob"": 8.816039917292073e-05}, {""label"": 5, ""prob"": 8.751037967158481e-05}, {""label"": 9, ""prob"": 5.984382005408406e-05}, {""label"": 7, ""prob"": 5.150237484485842e-05}]",6668.57
683,28,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",10,0.999758,"[{""label"": 10, ""prob"": 0.9997579455375671}, {""label"": 17, ""prob"": 0.00010470420238561928}, {""label"": 20, ""prob"": 2.3400751160806976e-05}, {""label"": 19, ""prob"": 2.0816074538743123e-05}, {""label"": 5, ""prob"": 1.5085263839864638e-05}]",6668.57
684,4934,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",6,0.999649,"[{""label"": 6, ""prob"": 0.999648928642273}, {""label"": 40, ""prob"": 6.959718302823603e-05}, {""label"": 12, ""prob"": 4.7357887524412945e-05}, {""label"": 18, ""prob"": 4.653260839404538e-05}, {""label"": 4, ""prob"": 2.4915687390603125e-05}]",6668.57
685,1468,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999893,"[{""label"": 4, ""prob"": 0.999893307685852}, {""label"": 6, ""prob"": 3.9023147110128775e-05}, {""label"": 24, ""prob"": 8.917255399865098e-06}, {""label"": 9, ""prob"": 7.007020940363873e-06}, {""label"": 7, ""prob"": 6.008205218677176e-06}]",6668.57
686,2656,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",6,0.999954,"[{""label"": 6, ""prob"": 0.9999542236328125}, {""label"": 12, ""prob"": 8.336165592481848e-06}, {""label"": 16, ""prob"": 4.105723292013863e-06}, {""label"": 18, ""prob"": 3.8106577449070755e-06}, {""label"": 9, ""prob"": 2.9833929602318676e-06}]",6668.57
687,3238,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.985532,"[{""label"": 4, ""prob"": 0.9855323433876038}, {""label"": 5, ""prob"": 0.008552055805921555}, {""label"": 24, ""prob"": 0.0027527438942342997}, {""label"": 22, ""prob"": 0.0005250643007457256}, {""label"": 6, ""prob"": 0.0003328464226797223}]",6668.57
688,3230,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999967,"[{""label"": 4, ""prob"": 0.9999674558639526}, {""label"": 6, ""prob"": 1.0976425073749851e-05}, {""label"": 24, ""prob"": 4.517281922744587e-06}, {""label"": 9, ""prob"": 2.2892818378750235e-06}, {""label"": 7, ""prob"": 1.9568981315387646e-06}]",6668.57
689,1515,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",29,0.771437,"[{""label"": 29, ""prob"": 0.7714374661445618}, {""label"": 1, ""prob"": 0.08054270595312119}, {""label"": 31, ""prob"": 0.049904048442840576}, {""label"": 30, ""prob"": 0.03276669234037399}, {""label"": 35, ""prob"": 0.023870591074228287}]",6668.57
690,4123,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999679,"[{""label"": 4, ""prob"": 0.9996792078018188}, {""label"": 6, ""prob"": 5.089798287372105e-05}, {""label"": 9, ""prob"": 4.697217445936985e-05}, {""label"": 7, ""prob"": 3.543904676917009e-05}, {""label"": 5, ""prob"": 2.661714461282827e-05}]",6668.57
691,4523,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.664133,"[{""label"": 4, ""prob"": 0.6641327142715454}, {""label"": 5, ""prob"": 0.1824973076581955}, {""label"": 24, ""prob"": 0.03948678448796272}, {""label"": 22, ""prob"": 0.03414195403456688}, {""label"": 6, ""prob"": 0.008786325342953205}]",6668.57
692,1861,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.965517,"[{""label"": 4, ""prob"": 0.9655174612998962}, {""label"": 5, ""prob"": 0.02027660608291626}, {""label"": 24, ""prob"": 0.009194590151309967}, {""label"": 22, ""prob"": 0.000758388836402446}, {""label"": 38, ""prob"": 0.0005773684242740273}]",6668.57
693,4559,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999829,"[{""label"": 4, ""prob"": 0.9998289346694946}, {""label"": 9, ""prob"": 4.4352960685500875e-05}, {""label"": 6, ""prob"": 4.267193071427755e-05}, {""label"": 7, ""prob"": 1.454817993362667e-05}, {""label"": 38, ""prob"": 9.29210818867432e-06}]",6668.57
694,2709,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999929,"[{""label"": 4, ""prob"": 0.9999287128448486}, {""label"": 6, ""prob"": 1.5620227713952772e-05}, {""label"": 5, ""prob"": 1.2526917998911813e-05}, {""label"": 9, ""prob"": 8.944553883338813e-06}, {""label"": 7, ""prob"": 5.647519628837472e-06}]",6668.57
695,1041,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.612511,"[{""label"": 4, ""prob"": 0.6125114560127258}, {""label"": 5, ""prob"": 0.34576499462127686}, {""label"": 24, ""prob"": 0.01697823777794838}, {""label"": 22, ""prob"": 0.0037344058509916067}, {""label"": 19, ""prob"": 0.002829537494108081}]",6668.57
696,2773,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999894,"[{""label"": 4, ""prob"": 0.9998939037322998}, {""label"": 6, ""prob"": 2.6954310669680126e-05}, {""label"": 9, ""prob"": 1.4628567441832274e-05}, {""label"": 7, ""prob"": 8.09948323876597e-06}, {""label"": 38, ""prob"": 5.892516583116958e-06}]",6668.57
697,330,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999874,"[{""label"": 32, ""prob"": 0.9998741149902344}, {""label"": 27, ""prob"": 3.0010613045305945e-05}, {""label"": 33, ""prob"": 1.914665881486144e-05}, {""label"": 36, ""prob"": 1.4417153579415753e-05}, {""label"": 35, ""prob"": 1.3927431609772611e-05}]",6668.57
698,3348,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999701,"[{""label"": 4, ""prob"": 0.999701201915741}, {""label"": 6, ""prob"": 6.198293704073876e-05}, {""label"": 9, ""prob"": 3.870892760460265e-05}, {""label"": 7, ""prob"": 2.5914858269970864e-05}, {""label"": 38, ""prob"": 2.1688532797270454e-05}]",6668.57
699,1037,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999756,"[{""label"": 4, ""prob"": 0.9997556805610657}, {""label"": 6, ""prob"": 4.46340418420732e-05}, {""label"": 7, ""prob"": 2.619519545987714e-05}, {""label"": 9, ""prob"": 2.4895260139601305e-05}, {""label"": 5, ""prob"": 1.837430136220064e-05}]",6668.57
700,4381,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999774,"[{""label"": 4, ""prob"": 0.9997738003730774}, {""label"": 6, ""prob"": 4.002649075118825e-05}, {""label"": 9, ""prob"": 2.472035339451395e-05}, {""label"": 7, ""prob"": 2.2815302145318128e-05}, {""label"": 5, ""prob"": 1.4810267202847172e-05}]",6668.57
701,4137,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",42,0.999844,"[{""label"": 42, ""prob"": 0.9998438358306885}, {""label"": 2, ""prob"": 4.411187182995491e-05}, {""label"": 36, ""prob"": 3.449756695772521e-05}, {""label"": 7, ""prob"": 2.2089059712016024e-05}, {""label"": 8, ""prob"": 1.8863544028135948e-05}]",6668.57
702,1919,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",14,0.999830,"[{""label"": 14, ""prob"": 0.9998296499252319}, {""label"": 11, ""prob"": 0.00011103916040156037}, {""label"": 3, ""prob"": 1.3151607163308654e-05}, {""label"": 30, ""prob"": 9.17394118005177e-06}, {""label"": 10, ""prob"": 7.325866590690566e-06}]",6668.57
703,2039,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",9,0.798971,"[{""label"": 9, ""prob"": 0.7989710569381714}, {""label"": 6, ""prob"": 0.18198341131210327}, {""label"": 42, ""prob"": 0.009717932902276516}, {""label"": 16, ""prob"": 0.003947858233004808}, {""label"": 2, ""prob"": 0.002030337927863002}]",6668.57
704,1690,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",42,0.999592,"[{""label"": 42, ""prob"": 0.9995922446250916}, {""label"": 34, ""prob"": 0.00012588589743245393}, {""label"": 12, ""prob"": 6.286618736339733e-05}, {""label"": 7, ""prob"": 5.9141973906662315e-05}, {""label"": 2, ""prob"": 3.054951594094746e-05}]",6668.57
705,3593,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999920,"[{""label"": 4, ""prob"": 0.9999202489852905}, {""label"": 9, ""prob"": 1.8551798348198645e-05}, {""label"": 6, ""prob"": 1.7160424249595962e-05}, {""label"": 5, ""prob"": 9.201593456964474e-06}, {""label"": 7, ""prob"": 7.210617695818655e-06}]",6668.57
706,4059,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",38,0.999443,"[{""label"": 38, ""prob"": 0.999442994594574}, {""label"": 12, ""prob"": 0.0003276666102465242}, {""label"": 40, ""prob"": 7.255288073793054e-05}, {""label"": 41, ""prob"": 4.721988079836592e-05}, {""label"": 1, ""prob"": 4.680347046814859e-05}]",6668.57
707,1432,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999964,"[{""label"": 4, ""prob"": 0.9999637603759766}, {""label"": 6, ""prob"": 1.3306972505233716e-05}, {""label"": 5, ""prob"": 3.3529438496771036e-06}, {""label"": 9, ""prob"": 3.0306869120977353e-06}, {""label"": 7, ""prob"": 2.962681264762068e-06}]",6668.57
708,808,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.900043,"[{""label"": 4, ""prob"": 0.9000428318977356}, {""label"": 5, ""prob"": 0.052290815860033035}, {""label"": 22, ""prob"": 0.009864289313554764}, {""label"": 24, ""prob"": 0.008082332089543343}, {""label"": 25, ""prob"": 0.005122191272675991}]",6668.57
709,634,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",38,0.478422,"[{""label"": 38, ""prob"": 0.47842246294021606}, {""label"": 35, ""prob"": 0.11495617777109146}, {""label"": 39, ""prob"": 0.11450774222612381}, {""label"": 37, ""prob"": 0.028690993785858154}, {""label"": 41, ""prob"": 0.027889398857951164}]",6668.57
710,1398,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",16,0.999759,"[{""label"": 16, ""prob"": 0.9997591376304626}, {""label"": 25, ""prob"": 4.3976040615234524e-05}, {""label"": 24, ""prob"": 3.514421041472815e-05}, {""label"": 14, ""prob"": 3.021319025720004e-05}, {""label"": 4, ""prob"": 2.1620129700750113e-05}]",6609.25
711,4173,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",3,0.992157,"[{""label"": 3, ""prob"": 0.9921573400497437}, {""label"": 24, ""prob"": 0.00717198709025979}, {""label"": 20, ""prob"": 0.000328905152855441}, {""label"": 21, ""prob"": 8.91062809387222e-05}, {""label"": 16, ""prob"": 3.132046549580991e-05}]",6609.25
712,5315,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999699,"[{""label"": 4, ""prob"": 0.9996994733810425}, {""label"": 6, ""prob"": 4.7820256440900266e-05}, {""label"": 9, ""prob"": 4.0443232137477025e-05}, {""label"": 7, ""prob"": 3.368582110852003e-05}, {""label"": 38, ""prob"": 2.5527475372655317e-05}]",6609.25
713,1979,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",5,0.999719,"[{""label"": 5, ""prob"": 0.9997193217277527}, {""label"": 10, ""prob"": 8.838441135594621e-05}, {""label"": 4, ""prob"": 2.207971556345001e-05}, {""label"": 24, ""prob"": 2.1783283955301158e-05}, {""label"": 13, ""prob"": 1.7638387362239882e-05}]",6609.25
714,5115,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",28,0.999968,"[{""label"": 28, ""prob"": 0.9999679327011108}, {""label"": 35, ""prob"": 1.6086032701423392e-05}, {""label"": 31, ""prob"": 8.956761121226009e-06}, {""label"": 33, ""prob"": 2.4955900244094664e-06}, {""label"": 30, ""prob"": 1.2084077525287285e-06}]",6609.25
715,2512,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",3,0.999680,"[{""label"": 3, ""prob"": 0.9996799230575562}, {""label"": 1, ""prob"": 0.00014336162712424994}, {""label"": 24, ""prob"": 0.00010240698611596599}, {""label"": 20, ""prob"": 2.3453034373233095e-05}, {""label"": 21, ""prob"": 7.924284545879345e-06}]",6609.25
716,5670,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",24,0.904315,"[{""label"": 24, ""prob"": 0.9043154120445251}, {""label"": 3, ""prob"": 0.05568826198577881}, {""label"": 13, ""prob"": 0.022249137982726097}, {""label"": 21, ""prob"": 0.0041610863991081715}, {""label"": 16, ""prob"": 0.003439829219132662}]",6609.25
717,4380,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",21,0.998904,"[{""label"": 21, ""prob"": 0.9989035129547119}, {""label"": 22, ""prob"": 0.000782637856900692}, {""label"": 24, ""prob"": 0.00014708183880429715}, {""label"": 20, ""prob"": 6.25312386546284e-05}, {""label"": 17, ""prob"": 4.2032927012769505e-05}]",6609.25
718,596,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",5,0.999949,"[{""label"": 5, ""prob"": 0.9999489784240723}, {""label"": 10, ""prob"": 1.0590182682790328e-05}, {""label"": 4, ""prob"": 6.839571142336354e-06}, {""label"": 7, ""prob"": 5.594387403107248e-06}, {""label"": 24, ""prob"": 2.99377461487893e-06}]",6609.25
719,1513,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",3,0.999756,"[{""label"": 3, ""prob"": 0.999756395816803}, {""label"": 24, ""prob"": 9.762822446646169e-05}, {""label"": 20, ""prob"": 5.415029590949416e-05}, {""label"": 14, ""prob"": 1.8953674953081645e-05}, {""label"": 1, ""prob"": 1.3266102541820146e-05}]",6609.25
720,5072,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",21,0.999889,"[{""label"": 21, ""prob"": 0.9998886585235596}, {""label"": 22, ""prob"": 6.759670213796198e-05}, {""label"": 20, ""prob"": 1.9614381017163396e-05}, {""label"": 24, ""prob"": 1.0350000593462028e-05}, {""label"": 18, ""prob"": 5.741490440414054e-06}]",6609.25
721,1910,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",19,0.997247,"[{""label"": 19, ""prob"": 0.9972468614578247}, {""label"": 20, ""prob"": 0.0011520631378516555}, {""label"": 10, ""prob"": 0.0006586729432456195}, {""label"": 24, ""prob"": 0.00028730742633342743}, {""label"": 22, ""prob"": 0.0001440039777662605}]",6609.25
722,4035,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",18,0.999906,"[{""label"": 18, ""prob"": 0.9999055862426758}, {""label"": 13, ""prob"": 3.4299810067750514e-05}, {""label"": 21, ""prob"": 1.2574972970469389e-05}, {""label"": 15, ""prob"": 7.785634807078168e-06}, {""label"": 25, ""prob"": 6.515310360555304e-06}]",6609.25
723,4086,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",3,0.999943,"[{""label"": 3, ""prob"": 0.9999433755874634}, {""label"": 20, ""prob"": 1.8456983525538817e-05}, {""label"": 24, ""prob"": 1.4585019926016685e-05}, {""label"": 14, ""prob"": 9.423022675036918e-06}, {""label"": 25, ""prob"": 3.137742623948725e-06}]",6609.25
724,1913,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",17,0.969736,"[{""label"": 17, ""prob"": 0.9697364568710327}, {""label"": 10, ""prob"": 0.011189675889909267}, {""label"": 20, ""prob"": 0.0034923094790428877}, {""label"": 21, ""prob"": 0.002405814127996564}, {""label"": 11, ""prob"": 0.0021452184300869703}]",6609.25
725,2059,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",38,0.903245,"[{""label"": 38, ""prob"": 0.9032453894615173}, {""label"": 5, ""prob"": 0.02858496643602848}, {""label"": 24, ""prob"": 0.01219820324331522}, {""label"": 12, ""prob"": 0.01181973610073328}, {""label"": 40, ""prob"": 0.007376030087471008}]",6609.25
726,5713,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",2,0.349067,"[{""label"": 2, ""prob"": 0.34906676411628723}, {""label"": 41, ""prob"": 0.23089617490768433}, {""label"": 5, ""prob"": 0.09419471025466919}, {""label"": 7, ""prob"": 0.07727336138486862}, {""label"": 40, ""prob"": 0.0528937429189682}]",6609.25
727,2781,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",14,0.999730,"[{""label"": 14, ""prob"": 0.9997298121452332}, {""label"": 11, ""prob"": 0.0001938466593855992}, {""label"": 30, ""prob"": 1.9331173461978324e-05}, {""label"": 3, ""prob"": 1.4392365301318932e-05}, {""label"": 10, ""prob"": 1.0156120879400987e-05}]",6609.25
728,5886,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",24,0.934057,"[{""label"": 24, ""prob"": 0.9340569972991943}, {""label"": 22, ""prob"": 0.05669557675719261}, {""label"": 13, ""prob"": 0.0027658885810524225}, {""label"": 16, ""prob"": 0.002276505809277296}, {""label"": 15, ""prob"": 0.001284468686208129}]",6609.25
729,58,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",5,0.999719,"[{""label"": 5, ""prob"": 0.9997194409370422}, {""label"": 4, ""prob"": 0.0001167917944258079}, {""label"": 10, ""prob"": 3.0342362151714042e-05}, {""label"": 24, ""prob"": 1.7347287212032825e-05}, {""label"": 22, ""prob"": 1.3730477803619578e-05}]",6609.25
730,720,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",5,0.999932,"[{""label"": 5, ""prob"": 0.9999324083328247}, {""label"": 10, ""prob"": 1.0917338840954471e-05}, {""label"": 22, ""prob"": 8.533983418601565e-06}, {""label"": 4, ""prob"": 7.249725058500189e-06}, {""label"": 24, ""prob"": 6.564194791280897e-06}]",6609.25
731,4040,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",18,0.999846,"[{""label"": 18, ""prob"": 0.9998459815979004}, {""label"": 20, ""prob"": 2.7453681468614377e-05}, {""label"": 21, ""prob"": 2.4675218810443766e-05}, {""label"": 13, ""prob"": 2.0086557924514636e-05}, {""label"": 17, ""prob"": 1.2605054507730529e-05}]",6609.25
