step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
101,5345,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999578,"[{""label"": 4, ""prob"": 0.9995781779289246}, {""label"": 6, ""prob"": 0.00012645880633499473}, {""label"": 38, ""prob"": 4.896426617051475e-05}, {""label"": 7, ""prob"": 4.773140244651586e-05}, {""label"": 9, ""prob"": 4.462453944142908e-05}]",99613.81
102,5539,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999713,"[{""label"": 32, ""prob"": 0.9997128844261169}, {""label"": 27, ""prob"": 3.787002424360253e-05}, {""label"": 10, ""prob"": 3.191710857208818e-05}, {""label"": 36, ""prob"": 2.8731985366903245e-05}, {""label"": 33, ""prob"": 2.738721923378762e-05}]",98172.34
103,2935,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999925,"[{""label"": 32, ""prob"": 0.9999251365661621}, {""label"": 33, ""prob"": 1.3108208804624155e-05}, {""label"": 27, ""prob"": 1.0684273547667544e-05}, {""label"": 29, ""prob"": 7.242879746627295e-06}, {""label"": 10, ""prob"": 6.506930731120519e-06}]",98172.34
104,5148,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",16,0.999374,"[{""label"": 16, ""prob"": 0.9993736147880554}, {""label"": 24, ""prob"": 0.0004561792884487659}, {""label"": 13, ""prob"": 4.746727427118458e-05}, {""label"": 25, ""prob"": 3.811811257037334e-05}, {""label"": 22, ""prob"": 2.0751869669766165e-05}]",98172.34
105,4512,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999900,"[{""label"": 4, ""prob"": 0.9998996257781982}, {""label"": 6, ""prob"": 3.119121174677275e-05}, {""label"": 5, ""prob"": 1.0942945664282888e-05}, {""label"": 38, ""prob"": 8.637203791295178e-06}, {""label"": 9, ""prob"": 8.54368681757478e-06}]",98172.34
106,570,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",31,0.324305,"[{""label"": 31, ""prob"": 0.3243046998977661}, {""label"": 14, ""prob"": 0.17401544749736786}, {""label"": 30, ""prob"": 0.1497248262166977}, {""label"": 33, ""prob"": 0.12757481634616852}, {""label"": 3, ""prob"": 0.08114095777273178}]",98172.34
107,5999,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999837,"[{""label"": 4, ""prob"": 0.9998369216918945}, {""label"": 6, ""prob"": 4.5232420234242454e-05}, {""label"": 38, ""prob"": 1.4780583114770707e-05}, {""label"": 7, ""prob"": 1.3211415534897242e-05}, {""label"": 9, ""prob"": 1.1422878742450848e-05}]",98172.34
108,3059,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",39,0.870717,"[{""label"": 39, ""prob"": 0.8707165122032166}, {""label"": 23, ""prob"": 0.06585028767585754}, {""label"": 38, ""prob"": 0.058684222400188446}, {""label"": 24, ""prob"": 0.0030296347104012966}, {""label"": 37, ""prob"": 0.00033953911042772233}]",98172.34
109,266,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",18,0.660926,"[{""label"": 18, ""prob"": 0.660926103591919}, {""label"": 14, ""prob"": 0.09827922284603119}, {""label"": 3, ""prob"": 0.07321637123823166}, {""label"": 32, ""prob"": 0.05433501675724983}, {""label"": 25, ""prob"": 0.024725401774048805}]",98172.34
110,2280,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999787,"[{""label"": 32, ""prob"": 0.9997873902320862}, {""label"": 29, ""prob"": 3.462756285443902e-05}, {""label"": 10, ""prob"": 3.173394361510873e-05}, {""label"": 27, ""prob"": 1.8382650523562916e-05}, {""label"": 33, ""prob"": 1.8006789105129428e-05}]",98172.34
111,5021,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",28,0.317602,"[{""label"": 28, ""prob"": 0.3176015019416809}, {""label"": 35, ""prob"": 0.3160618841648102}, {""label"": 29, ""prob"": 0.25449007749557495}, {""label"": 27, ""prob"": 0.06234379857778549}, {""label"": 31, ""prob"": 0.020600104704499245}]",98172.34
112,3221,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",39,0.526134,"[{""label"": 39, ""prob"": 0.52613365650177}, {""label"": 37, ""prob"": 0.3783322870731354}, {""label"": 36, ""prob"": 0.06231822818517685}, {""label"": 26, ""prob"": 0.009830665774643421}, {""label"": 41, ""prob"": 0.008446436375379562}]",98172.34
113,713,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.996964,"[{""label"": 9, ""prob"": 0.9969636797904968}, {""label"": 6, ""prob"": 0.002988239284604788}, {""label"": 2, ""prob"": 5.262662398308748e-06}, {""label"": 28, ""prob"": 4.5140800466469955e-06}, {""label"": 42, ""prob"": 4.452864232007414e-06}]",98172.34
114,2231,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999714,"[{""label"": 32, ""prob"": 0.9997140765190125}, {""label"": 33, ""prob"": 3.6502635339275e-05}, {""label"": 27, ""prob"": 3.397873297217302e-05}, {""label"": 10, ""prob"": 3.209074930055067e-05}, {""label"": 36, ""prob"": 3.071960236411542e-05}]",98172.34
115,153,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",35,0.455151,"[{""label"": 35, ""prob"": 0.45515140891075134}, {""label"": 27, ""prob"": 0.4366966485977173}, {""label"": 32, ""prob"": 0.0268488060683012}, {""label"": 30, ""prob"": 0.021742064505815506}, {""label"": 29, ""prob"": 0.018621720373630524}]",98172.34
116,598,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.999861,"[{""label"": 25, ""prob"": 0.9998612403869629}, {""label"": 14, ""prob"": 8.626677299616858e-05}, {""label"": 16, ""prob"": 2.2527266992256045e-05}, {""label"": 15, ""prob"": 1.1340315722918604e-05}, {""label"": 11, ""prob"": 4.639445251086727e-06}]",98172.34
117,2411,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",24,0.848505,"[{""label"": 24, ""prob"": 0.8485050201416016}, {""label"": 3, ""prob"": 0.08575490862131119}, {""label"": 21, ""prob"": 0.01859433203935623}, {""label"": 20, ""prob"": 0.015326076187193394}, {""label"": 13, ""prob"": 0.011636109091341496}]",98172.34
118,3704,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",11,0.999708,"[{""label"": 11, ""prob"": 0.9997077584266663}, {""label"": 17, ""prob"": 8.373767195735127e-05}, {""label"": 0, ""prob"": 5.831804810441099e-05}, {""label"": 13, ""prob"": 4.5188724470790476e-05}, {""label"": 14, ""prob"": 4.2138803109992296e-05}]",98172.34
119,865,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",24,0.793117,"[{""label"": 24, ""prob"": 0.7931165099143982}, {""label"": 18, ""prob"": 0.0800720676779747}, {""label"": 21, ""prob"": 0.03380623459815979}, {""label"": 16, ""prob"": 0.02599749155342579}, {""label"": 22, ""prob"": 0.02353711426258087}]",98172.34
120,5876,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.995069,"[{""label"": 9, ""prob"": 0.9950685501098633}, {""label"": 6, ""prob"": 0.0018118727020919323}, {""label"": 32, ""prob"": 0.0007777343271300197}, {""label"": 5, ""prob"": 0.0005943029536865652}, {""label"": 29, ""prob"": 0.00022941126371733844}]",98172.34
121,485,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",5,0.999758,"[{""label"": 5, ""prob"": 0.9997575879096985}, {""label"": 10, ""prob"": 4.6311870391946286e-05}, {""label"": 4, ""prob"": 3.0030418201931752e-05}, {""label"": 24, ""prob"": 2.453574415994808e-05}, {""label"": 13, ""prob"": 1.5738918591523543e-05}]",98172.34
122,3551,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",39,0.364758,"[{""label"": 39, ""prob"": 0.3647576868534088}, {""label"": 37, ""prob"": 0.28266802430152893}, {""label"": 36, ""prob"": 0.16655924916267395}, {""label"": 41, ""prob"": 0.09755111485719681}, {""label"": 27, ""prob"": 0.02956799976527691}]",98172.34
123,2050,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",14,0.648804,"[{""label"": 14, ""prob"": 0.6488039493560791}, {""label"": 18, ""prob"": 0.18415413796901703}, {""label"": 30, ""prob"": 0.08344165235757828}, {""label"": 3, ""prob"": 0.017905211076140404}, {""label"": 25, ""prob"": 0.013680058531463146}]",98172.34
124,5470,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",18,0.982987,"[{""label"": 18, ""prob"": 0.9829871654510498}, {""label"": 21, ""prob"": 0.005780275911092758}, {""label"": 16, ""prob"": 0.0034334054216742516}, {""label"": 20, ""prob"": 0.0023361898493021727}, {""label"": 14, ""prob"": 0.0014066345756873488}]",98172.34
125,5037,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.511078,"[{""label"": 9, ""prob"": 0.5110782980918884}, {""label"": 2, ""prob"": 0.3763226270675659}, {""label"": 6, ""prob"": 0.05147027596831322}, {""label"": 13, ""prob"": 0.015693003311753273}, {""label"": 5, ""prob"": 0.012718494050204754}]",98172.34
126,4838,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.999695,"[{""label"": 29, ""prob"": 0.9996950626373291}, {""label"": 31, ""prob"": 0.0001107555945054628}, {""label"": 10, ""prob"": 7.403999916277826e-05}, {""label"": 11, ""prob"": 3.266537532908842e-05}, {""label"": 30, ""prob"": 1.9544080714695156e-05}]",98172.34
127,3930,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.986751,"[{""label"": 9, ""prob"": 0.9867513179779053}, {""label"": 2, ""prob"": 0.0030651851557195187}, {""label"": 6, ""prob"": 0.002636990277096629}, {""label"": 7, ""prob"": 0.0020894156768918037}, {""label"": 5, ""prob"": 0.0011719597969204187}]",98172.34
128,5350,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999880,"[{""label"": 4, ""prob"": 0.999880313873291}, {""label"": 6, ""prob"": 2.9636987164849415e-05}, {""label"": 38, ""prob"": 1.2182405043859035e-05}, {""label"": 9, ""prob"": 1.149191757576773e-05}, {""label"": 7, ""prob"": 1.05063973023789e-05}]",98172.34
129,3764,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",5,0.999976,"[{""label"": 5, ""prob"": 0.9999759197235107}, {""label"": 10, ""prob"": 8.830517799651716e-06}, {""label"": 4, ""prob"": 3.7442896427819505e-06}, {""label"": 13, ""prob"": 2.7714736461348366e-06}, {""label"": 24, ""prob"": 1.3273615877551492e-06}]",98172.34
130,3157,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.981759,"[{""label"": 9, ""prob"": 0.981758713722229}, {""label"": 6, ""prob"": 0.017827555537223816}, {""label"": 4, ""prob"": 3.93388036172837e-05}, {""label"": 28, ""prob"": 3.2862033549463376e-05}, {""label"": 29, ""prob"": 2.8228683731867932e-05}]",98172.34
131,1960,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.998261,"[{""label"": 25, ""prob"": 0.998261034488678}, {""label"": 16, ""prob"": 0.0008470111060887575}, {""label"": 13, ""prob"": 0.00022066848760005087}, {""label"": 15, ""prob"": 0.00014758743054699153}, {""label"": 24, ""prob"": 0.00010635161015670747}]",98172.34
132,1176,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",39,0.999167,"[{""label"": 39, ""prob"": 0.99916672706604}, {""label"": 23, ""prob"": 0.0006480285665020347}, {""label"": 37, ""prob"": 5.45115108252503e-05}, {""label"": 3, ""prob"": 3.7321671698009595e-05}, {""label"": 41, ""prob"": 3.2108342566061765e-05}]",98172.34
133,149,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",41,0.647778,"[{""label"": 41, ""prob"": 0.6477780342102051}, {""label"": 13, ""prob"": 0.24948690831661224}, {""label"": 2, ""prob"": 0.050433509051799774}, {""label"": 18, ""prob"": 0.033789247274398804}, {""label"": 25, ""prob"": 0.0038276133127510548}]",98172.34
134,4915,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",24,0.622953,"[{""label"": 24, ""prob"": 0.6229528188705444}, {""label"": 21, ""prob"": 0.11293527483940125}, {""label"": 4, ""prob"": 0.07666967809200287}, {""label"": 19, ""prob"": 0.05976344645023346}, {""label"": 22, ""prob"": 0.04839855432510376}]",99533.96
135,1620,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999974,"[{""label"": 32, ""prob"": 0.9999743700027466}, {""label"": 29, ""prob"": 6.178740932227811e-06}, {""label"": 33, ""prob"": 4.2615688471414614e-06}, {""label"": 30, ""prob"": 2.8335587103356374e-06}, {""label"": 27, ""prob"": 2.7327334919391433e-06}]",99533.96
136,4460,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.996074,"[{""label"": 27, ""prob"": 0.996073842048645}, {""label"": 30, ""prob"": 0.0023188579361885786}, {""label"": 28, ""prob"": 0.0006821963470429182}, {""label"": 29, ""prob"": 0.0006037613493390381}, {""label"": 1, ""prob"": 8.85274275788106e-05}]",99533.96
137,160,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999972,"[{""label"": 32, ""prob"": 0.9999724626541138}, {""label"": 33, ""prob"": 6.458212283178e-06}, {""label"": 28, ""prob"": 4.734374215331627e-06}, {""label"": 27, ""prob"": 4.452948360267328e-06}, {""label"": 29, ""prob"": 3.54229950971785e-06}]",99533.96
138,2856,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.859685,"[{""label"": 32, ""prob"": 0.8596847653388977}, {""label"": 33, ""prob"": 0.10999232530593872}, {""label"": 30, ""prob"": 0.01711309514939785}, {""label"": 28, ""prob"": 0.006440592464059591}, {""label"": 27, ""prob"": 0.0054804375395178795}]",99533.96
139,49,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999944,"[{""label"": 32, ""prob"": 0.9999438524246216}, {""label"": 33, ""prob"": 1.2334045095485635e-05}, {""label"": 28, ""prob"": 1.1333402653690428e-05}, {""label"": 29, ""prob"": 7.81460948928725e-06}, {""label"": 10, ""prob"": 5.0920316425617784e-06}]",99533.96
140,373,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999952,"[{""label"": 32, ""prob"": 0.9999520778656006}, {""label"": 28, ""prob"": 1.901998621178791e-05}, {""label"": 33, ""prob"": 1.047832120093517e-05}, {""label"": 29, ""prob"": 3.5643249702843605e-06}, {""label"": 10, ""prob"": 3.4348133794992464e-06}]",99533.96
141,1139,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",39,0.999313,"[{""label"": 39, ""prob"": 0.9993126392364502}, {""label"": 23, ""prob"": 0.0005568091291934252}, {""label"": 41, ""prob"": 4.039513078168966e-05}, {""label"": 37, ""prob"": 2.5277257009292953e-05}, {""label"": 38, ""prob"": 1.7056223441613838e-05}]",99533.96
142,207,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",37,0.452673,"[{""label"": 37, ""prob"": 0.4526732861995697}, {""label"": 41, ""prob"": 0.34879812598228455}, {""label"": 39, ""prob"": 0.10495460778474808}, {""label"": 36, ""prob"": 0.02884616330265999}, {""label"": 38, ""prob"": 0.01270001195371151}]",99533.96
143,2887,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.999873,"[{""label"": 27, ""prob"": 0.999873161315918}, {""label"": 32, ""prob"": 5.034164132666774e-05}, {""label"": 30, ""prob"": 1.9029099348699674e-05}, {""label"": 33, ""prob"": 1.7547205061418936e-05}, {""label"": 35, ""prob"": 1.2308380973991007e-05}]",99533.96
144,2920,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",41,0.563801,"[{""label"": 41, ""prob"": 0.5638011693954468}, {""label"": 39, ""prob"": 0.23425738513469696}, {""label"": 37, ""prob"": 0.06409290432929993}, {""label"": 38, ""prob"": 0.05715083330869675}, {""label"": 34, ""prob"": 0.027912627905607224}]",99533.96
145,1786,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",33,0.727972,"[{""label"": 33, ""prob"": 0.7279723882675171}, {""label"": 32, ""prob"": 0.15770120918750763}, {""label"": 28, ""prob"": 0.08480803668498993}, {""label"": 27, ""prob"": 0.017149046063423157}, {""label"": 30, ""prob"": 0.006775726564228535}]",99533.96
146,2912,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.998297,"[{""label"": 27, ""prob"": 0.9982969164848328}, {""label"": 28, ""prob"": 0.0013324066530913115}, {""label"": 30, ""prob"": 0.00020617144764401019}, {""label"": 29, ""prob"": 9.23800325836055e-05}, {""label"": 35, ""prob"": 1.5526517017860897e-05}]",99533.96
147,4274,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",1,0.999864,"[{""label"": 1, ""prob"": 0.9998641014099121}, {""label"": 0, ""prob"": 5.86703245062381e-05}, {""label"": 38, ""prob"": 1.7143445802503265e-05}, {""label"": 12, ""prob"": 1.6640658941469155e-05}, {""label"": 23, ""prob"": 6.2893091126170475e-06}]",99533.96
148,492,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",1,0.999841,"[{""label"": 1, ""prob"": 0.9998407363891602}, {""label"": 0, ""prob"": 5.1447608711896464e-05}, {""label"": 38, ""prob"": 2.8229409508639947e-05}, {""label"": 12, ""prob"": 1.973528924281709e-05}, {""label"": 6, ""prob"": 9.47366606851574e-06}]",99533.96
149,3413,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",1,0.999865,"[{""label"": 1, ""prob"": 0.9998648166656494}, {""label"": 0, ""prob"": 4.050983625347726e-05}, {""label"": 38, ""prob"": 2.5377741621923633e-05}, {""label"": 12, ""prob"": 1.849942964327056e-05}, {""label"": 6, ""prob"": 8.469268323096912e-06}]",99533.96
150,3592,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",39,0.580143,"[{""label"": 39, ""prob"": 0.5801432728767395}, {""label"": 36, ""prob"": 0.22844552993774414}, {""label"": 37, ""prob"": 0.1198069304227829}, {""label"": 41, ""prob"": 0.0320284403860569}, {""label"": 34, ""prob"": 0.018458517268300056}]",99533.96
151,5716,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",33,0.550613,"[{""label"": 33, ""prob"": 0.5506132245063782}, {""label"": 32, ""prob"": 0.34811893105506897}, {""label"": 30, ""prob"": 0.04710502550005913}, {""label"": 28, ""prob"": 0.04548272863030434}, {""label"": 27, ""prob"": 0.005673949606716633}]",99533.96
152,464,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",24,0.595159,"[{""label"": 24, ""prob"": 0.5951589345932007}, {""label"": 21, ""prob"": 0.17034880816936493}, {""label"": 22, ""prob"": 0.1132926270365715}, {""label"": 4, ""prob"": 0.045483410358428955}, {""label"": 18, ""prob"": 0.03454522788524628}]",99533.96
153,2658,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.997122,"[{""label"": 9, ""prob"": 0.9971221089363098}, {""label"": 6, ""prob"": 0.0025725020095705986}, {""label"": 28, ""prob"": 3.397736873012036e-05}, {""label"": 5, ""prob"": 2.6351448468631133e-05}, {""label"": 32, ""prob"": 2.1781088435091078e-05}]",99533.96
154,1660,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",39,0.999633,"[{""label"": 39, ""prob"": 0.9996328353881836}, {""label"": 23, ""prob"": 0.00019364291802048683}, {""label"": 41, ""prob"": 6.129004759714007e-05}, {""label"": 38, ""prob"": 5.313861765898764e-05}, {""label"": 24, ""prob"": 1.6419791791122407e-05}]",99533.96
155,4632,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.999878,"[{""label"": 27, ""prob"": 0.9998784065246582}, {""label"": 30, ""prob"": 5.543522638618015e-05}, {""label"": 32, ""prob"": 2.8981938157812692e-05}, {""label"": 25, ""prob"": 6.94180835125735e-06}, {""label"": 33, ""prob"": 5.936578872933751e-06}]",99533.96
156,18,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",41,0.502013,"[{""label"": 41, ""prob"": 0.5020134449005127}, {""label"": 39, ""prob"": 0.4636463224887848}, {""label"": 37, ""prob"": 0.021230513229966164}, {""label"": 34, ""prob"": 0.003917815629392862}, {""label"": 38, ""prob"": 0.003017722861841321}]",99533.96
157,692,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",24,0.923977,"[{""label"": 24, ""prob"": 0.9239774346351624}, {""label"": 21, ""prob"": 0.04220152273774147}, {""label"": 18, ""prob"": 0.012144926935434341}, {""label"": 13, ""prob"": 0.00837059784680605}, {""label"": 3, ""prob"": 0.0033828048035502434}]",99533.96
158,1496,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",37,0.851455,"[{""label"": 37, ""prob"": 0.85145503282547}, {""label"": 36, ""prob"": 0.11185245215892792}, {""label"": 39, ""prob"": 0.024648383259773254}, {""label"": 16, ""prob"": 0.004117532167583704}, {""label"": 34, ""prob"": 0.002306018490344286}]",99533.96
159,5133,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999962,"[{""label"": 32, ""prob"": 0.9999619722366333}, {""label"": 36, ""prob"": 8.461048309982289e-06}, {""label"": 29, ""prob"": 5.838288416271098e-06}, {""label"": 33, ""prob"": 4.7230055315594655e-06}, {""label"": 30, ""prob"": 3.5131045024172636e-06}]",99533.96
160,5719,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.999932,"[{""label"": 27, ""prob"": 0.999932050704956}, {""label"": 30, ""prob"": 4.219474794808775e-05}, {""label"": 28, ""prob"": 7.67825713410275e-06}, {""label"": 33, ""prob"": 6.674918495264137e-06}, {""label"": 35, ""prob"": 4.126196472498123e-06}]",99533.96
161,4085,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",24,0.917297,"[{""label"": 24, ""prob"": 0.9172970056533813}, {""label"": 13, ""prob"": 0.0684841051697731}, {""label"": 3, ""prob"": 0.007981509901583195}, {""label"": 21, ""prob"": 0.001737323123961687}, {""label"": 16, ""prob"": 0.0011478307424113154}]",99533.96
162,3615,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",1,0.999790,"[{""label"": 1, ""prob"": 0.9997897744178772}, {""label"": 0, ""prob"": 6.355304503813386e-05}, {""label"": 38, ""prob"": 4.557638385449536e-05}, {""label"": 12, ""prob"": 2.9595410524052568e-05}, {""label"": 6, ""prob"": 1.0669355106074363e-05}]",99533.96
163,2296,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999972,"[{""label"": 32, ""prob"": 0.9999716281890869}, {""label"": 29, ""prob"": 7.426363936247071e-06}, {""label"": 33, ""prob"": 6.985078016441548e-06}, {""label"": 27, ""prob"": 3.651675569926738e-06}, {""label"": 30, ""prob"": 3.331080506541184e-06}]",99533.96
164,2808,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",18,0.998313,"[{""label"": 18, ""prob"": 0.9983127117156982}, {""label"": 21, ""prob"": 0.000844225927721709}, {""label"": 20, ""prob"": 0.0003842837468255311}, {""label"": 17, ""prob"": 0.00019955181051045656}, {""label"": 16, ""prob"": 0.00010138509242096916}]",99533.96
165,4345,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",39,0.918494,"[{""label"": 39, ""prob"": 0.918493926525116}, {""label"": 37, ""prob"": 0.038157641887664795}, {""label"": 41, ""prob"": 0.02269836887717247}, {""label"": 36, ""prob"": 0.013557111844420433}, {""label"": 38, ""prob"": 0.00216666073538363}]",99533.96
166,2782,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",21,0.953819,"[{""label"": 21, ""prob"": 0.9538193941116333}, {""label"": 18, ""prob"": 0.04570550099015236}, {""label"": 20, ""prob"": 0.00017847155686467886}, {""label"": 17, ""prob"": 0.00016834393318276852}, {""label"": 24, ""prob"": 2.853563091775868e-05}]",103616.84
167,5741,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",2,0.999789,"[{""label"": 2, ""prob"": 0.9997887015342712}, {""label"": 38, ""prob"": 0.00014310196274891496}, {""label"": 41, ""prob"": 4.3862033635377884e-05}, {""label"": 23, ""prob"": 7.474468020518543e-06}, {""label"": 7, ""prob"": 4.23435403718031e-06}]",103616.84
168,3519,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",18,0.997701,"[{""label"": 18, ""prob"": 0.9977012276649475}, {""label"": 14, ""prob"": 0.0007936620386317372}, {""label"": 16, ""prob"": 0.00027464597951620817}, {""label"": 13, ""prob"": 0.00025305748567916453}, {""label"": 21, ""prob"": 0.00019879858882632107}]",103616.84
169,811,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",21,0.999908,"[{""label"": 21, ""prob"": 0.9999079704284668}, {""label"": 20, ""prob"": 3.697899228427559e-05}, {""label"": 18, ""prob"": 2.3929957023938186e-05}, {""label"": 24, ""prob"": 1.4291505976871122e-05}, {""label"": 22, ""prob"": 6.136433057690738e-06}]",103616.84
170,3889,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",2,0.998719,"[{""label"": 2, ""prob"": 0.9987185001373291}, {""label"": 38, ""prob"": 0.0006456878036260605}, {""label"": 42, ""prob"": 0.0003111866535618901}, {""label"": 13, ""prob"": 0.00018866972823161632}, {""label"": 23, ""prob"": 5.0568487495183945e-05}]",103616.84
171,2333,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.998236,"[{""label"": 29, ""prob"": 0.998235821723938}, {""label"": 31, ""prob"": 0.0007133062463253736}, {""label"": 10, ""prob"": 0.00022552684822585434}, {""label"": 11, ""prob"": 0.00021270870638545603}, {""label"": 30, ""prob"": 0.00020347039389889687}]",103616.84
172,3662,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",26,0.999897,"[{""label"": 26, ""prob"": 0.9998971223831177}, {""label"": 36, ""prob"": 9.434289677301422e-05}, {""label"": 7, ""prob"": 5.383204097597627e-06}, {""label"": 37, ""prob"": 1.8246947774969158e-06}, {""label"": 39, ""prob"": 9.909733762469841e-07}]",103616.84
173,1595,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",11,0.998669,"[{""label"": 11, ""prob"": 0.9986693859100342}, {""label"": 17, ""prob"": 0.0005258460296317935}, {""label"": 0, ""prob"": 0.00027532727108336985}, {""label"": 29, ""prob"": 0.00013847084483131766}, {""label"": 13, ""prob"": 0.00012682647502515465}]",103616.84
174,3785,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",2,0.999737,"[{""label"": 2, ""prob"": 0.9997369647026062}, {""label"": 41, ""prob"": 0.00011481480032671243}, {""label"": 38, ""prob"": 0.00010562428360572085}, {""label"": 7, ""prob"": 1.257091025763657e-05}, {""label"": 42, ""prob"": 6.595236754947109e-06}]",103616.84
175,254,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",34,0.945083,"[{""label"": 34, ""prob"": 0.9450827240943909}, {""label"": 41, ""prob"": 0.05128820613026619}, {""label"": 12, ""prob"": 0.000995158334262669}, {""label"": 1, ""prob"": 0.000489627942442894}, {""label"": 42, ""prob"": 0.0003387764736544341}]",103616.84
176,5896,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.527369,"[{""label"": 32, ""prob"": 0.5273689031600952}, {""label"": 5, ""prob"": 0.12123892456293106}, {""label"": 35, ""prob"": 0.06798449903726578}, {""label"": 29, ""prob"": 0.052111342549324036}, {""label"": 27, ""prob"": 0.02514849416911602}]",103616.84
177,5273,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",26,0.999847,"[{""label"": 26, ""prob"": 0.9998466968536377}, {""label"": 36, ""prob"": 0.0001385841314913705}, {""label"": 7, ""prob"": 9.222457265423145e-06}, {""label"": 39, ""prob"": 2.6014477043645456e-06}, {""label"": 37, ""prob"": 2.0507752651610645e-06}]",103616.84
